name;sku;subtitle;description;category1;category2;category3;image;ribbon;ribbonColor;weight;price;recommended_price;quantity;enabled;taxClassCode;shipping_freight;fixed_shipping_rate_only;shippingType;shippingMethodMarkup;shippingFlatRate;shippingDisabledMethods;shippingEnabledMethods;upc;brand;seo_title;seo_description;product_url;product_id
Alle Kinder lernen lesen;006s-0106;Song;"<p>Ob am Ende der Kindergartenzeit oder in den ersten Grundschulklassen. Dieses Lied ist ein echter Klassiker. Die überlieferte Melodie stammt übrigens vom Marschlied „John Brown’s Body“ besser bekannt als „Glory, glory, hallelujah“.
				</p><ul>
	<li><em>Tonart: A-Dur</em></li>
	<li><em>Stimmumfang: c#1 - c#2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & <em></em></em><em>1.-2 Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/allekinderlesen.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Lesen, Kinder, Indianer, Chinesen, Cowboy, Eskimo, lernen, ABC</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758927143.jpg;;;;1.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle Kinder lernen lesen |🎵Kinderlied | minimusiker.de;Hallo Kinder jetzt gehts los! ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-Kinder-lernen-lesen/p/253644540;253644540
Alle Leut;007n-0404;Noten;"<p>Ein Klassiker aus der Kindergartenzeit. Oft wird dieses Lied auch zur Verabschiedung in Krabbelgruppen, beim Turnen oder Schwimmen gesungen.
</p><ul>
	<li><em>Tonart: F-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & <em></em></em><em>1.-2 Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/alleleut.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Verabschiedung, nach Hause, kleine Leut, große Leut, Wiedersehen
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758939060.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle Leut |🎼Noten | minimusiker.de;... geh'n jetzt nach Haus'!🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Alle-Leut/p/253644322;253644322
Alle Leut;007pb-0403;Playback;"<p>Ein Klassiker aus der Kindergartenzeit. Oft wird dieses Lied auch zur Verabschiedung in Krabbelgruppen, beim Turnen oder Schwimmen gesungen.
</p><ul>
	<li><em>Tonart: F-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & <em></em></em><em>1.-2 Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Kindergarten, Verabschiedung, nach Hause, kleine Leut, große Leut, Wiedersehen
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758935252.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle Leut |🎤Playback | minimusiker.de;... geh'n jetzt nach Haus'... 🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-Leut/p/253644459;253644459
Alle Leut;007s-0402;Song;"<p>Ein Klassiker aus der Kindergartenzeit. Oft wird dieses Lied auch zur Verabschiedung in Krabbelgruppen, beim Turnen oder Schwimmen gesungen.</p><ul>
	<li><em>Tonart: F-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & <em></em></em><em>1.-2 Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/alleleut.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Verabschiedung, nach Hause, kleine Leut, große Leut, Wiedersehen</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758927929.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle Leut |🎵Kinderlied | minimusiker.de;... gehn jetzt nach Haus'! ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-Leut/p/253644613;253644613
Alle Leut;007t-0405;Text;"<p>Ein Klassiker aus der Kindergartenzeit. Oft wird dieses Lied auch zur Verabschiedung in Krabbelgruppen, beim Turnen oder Schwimmen gesungen.</p><ul>
	<li><em>Tonart: F-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & <em></em></em><em>1.-2 Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/alleleut.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Verabschiedung, nach Hause, kleine Leut, große Leut, Wiedersehen</p>";Material für deinen Musikunterricht / Texte;Musik für Zuhause / Songtexte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758933335.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle Leut |📝Text | minimusiker.de;... geh'n jetzt nach Haus'!🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-Leut/p/253644749;253644749
Alle meine Entchen;008n-0408;Noten;"<p>Das wohl bekannteste Kinderlied, leicht mitzusingen und mitzuspielen. Hier eine Neuauflage von den Minimusikern.
				</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c1 - a1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/allemeineentchen.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Entchen, See, Wasser
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758948853.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle meine Entchen |🎼Noten | minimusiker.de;... schwimmen auf den See!🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Alle-meine-Entchen/p/253644323;253644323
Alle meine Entchen;008pb-0407;Playback;"<p>Das wohl bekannteste Kinderlied, leicht mitzusingen und mitzuspielen. Hier eine Neuauflage von den Minimusikern.
				</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c1 - a1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten</em></li>
</ul>
<h5>Stichworte</h5><p>Kindergarten, Entchen, See, Wasser
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758955736.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle meine Entchen |🎤Playback | minimusiker.de;... schwimmen auf dem See ...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-meine-Entchen/p/253644460;253644460
Alle meine Entchen;008s-0406;Song;"<p>Das wohl bekannteste Kinderlied, leicht mitzusingen und mitzuspielen. Hier eine Neuauflage von den Minimusikern.
				</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c1 - a1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/allemeineentchen.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Entchen, See, Wasser
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758953704.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle meine Entchen |🎵Kinderlied | minimusiker.de;...schwimmen auf dem See ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-meine-Entchen/p/253644614;253644614
Alle meine Entchen;008t-0409;Text;"<p>Das wohl bekannteste Kinderlied, leicht mitzusingen und mitzuspielen. Hier eine Neuauflage von den Minimusikern.
				</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c1 - a1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/allemeineentchen.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kindergarten, Entchen, See, Wasser
</p>";Material für deinen Musikunterricht / Texte;Musik für Zuhause / Songtexte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1758950877.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alle meine Entchen |📝Text | minimusiker.de;... schwimmen auf dem See!🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Alle-meine-Entchen/p/253644750;253644750
Alte Schule, altes Haus;009pb-0451;Playback;"<p>""Alte Schule, altes Haus, du siehst heute anders aus..."" So heißt es im Lied von Rolf Zuckwoski und meint, die Veränderungen, die jedes Schulkind miterlebt, wenn es seine Schulzeit betrachtet. Manches Tränchen ist garantiert, wenn ihr diesen Song singt.
</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h1 - h2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 3.-4. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Schulzeit, Verabschiedung, gemeinsam, Erinnerung</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2294332169.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alte Schule, altes Haus |🎤Playback | minimusiker.de;... du siehst heute anders aus ...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Alte-Schule-altes-Haus/p/253644471;253644471
Alte Schule, altes Haus;009s-0450;Song;"<p>""Alte Schule, altes Haus, du siehst heute anders aus..."" So heißt es im Lied von Rolf Zuckwoski und meint, die Veränderungen, die jedes Schulkind miterlebt, wenn es seine Schulzeit betrachtet. Manches Tränchen ist garantiert, wenn ihr diesen Song singt.
</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h1 - h2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 3.-4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/alteschule.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Schulzeit, Verabschiedung, gemeinsam, Erinnerung
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2294324207.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Alte Schule, altes Haus |🎵Kinderlied | minimusiker.de;siehst heute anders aus Und ich geh zum letzten Mal durch deine Tür ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Alte-Schule-altes-Haus/p/253644625;253644625
Am Fenster heute morgen;202pb-0668;Playback;"<p>Ein richtig schönes Geburtstagslied. Nicht so bekannt wie einige andere Klassiker, gehört aber definitif hierher! Noch nie gehört? Dann wird es aber Zeit. Am Fenster heute morgen macht alle Geburtstagskinder wach.
</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h - h1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Geburtstag, Feier, Kindergeburtstag, lustig, Spatzen, Meisen, Radau
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510859783.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Am Fenster heute morgen |🎤Playback | minimusiker.de;... da piepst es ohne Sorgen. Die Spatzen und die Meisen ... 🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Am-Fenster-heute-morgen/p/388777646;388777646
Am Fenster heute morgen;202t-0670;Text;"<p>Ein richtig schönes Geburtstagslied. Nicht so bekannt wie einige andere Klassiker, gehört aber definitif hierher! Noch nie gehört? Dann wird es aber Zeit. Am Fenster heute morgen macht alle Geburtstagskinder wach.
</p>
<ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h - h1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul>
<h5>Hörprobe</h5>
<p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/amfenster.mp3"" type=""audio/mpeg"">
	</audio>
</p>
<h5>Stichworte</h5>
<p>Geburtstag, Feier, Kindergeburtstag, lustig, Spatzen, Meisen, Radau
</p>";Musik für Zuhause / Songtexte;Material für deinen Musikunterricht / Texte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510848804.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Am Fenster heute morgen |📝Text | minimusiker.de;... da piepst es ohne Sorgen.🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Am-Fenster-heute-morgen/p/388777648;388777648
Am Fenster heute morgen;202n-0669;Noten;"<p>Ein richtig schönes Geburtstagslied. Nicht so bekannt wie einige andere Klassiker, gehört aber definitif hierher! Noch nie gehört? Dann wird es aber Zeit. Am Fenster heute morgen macht alle Geburtstagskinder wach.
</p>
<ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h - h1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul>
<h5>Hörprobe</h5>
<p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/amfenster.mp3"" type=""audio/mpeg"">
	</audio>
</p>
<h5>Stichworte</h5>
<p>Geburtstag, Feier, Kindergeburtstag, lustig, Spatzen, Meisen, Radau
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510822454.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Am Fenster heute morgen |🎼Noten | minimusiker.de;da piepst es ohne Sorgen ... 🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Am-Fenster-heute-morgen/p/388777650;388777650
Am Fenster heute morgen;202s-0667;Song;"<p>Ein richtig schönes Geburtstagslied. Nicht so bekannt wie einige andere Klassiker, gehört aber definitif hierher! Noch nie gehört? Dann wird es aber Zeit. Am Fenster heute morgen macht alle Geburtstagskinder wach.
</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: h - h1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/amfenster.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Geburtstag, Feier, Kindergeburtstag, lustig, Spatzen, Meisen, Radau
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510848814.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Am Fenster heute morgen |🎵Kinderlied | minimusiker.de;da piepst es ohne Sorgen. Die Spatzen und die Meisen... ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Am-Fenster-heute-morgen/p/388778342;388778342
Anne Kaffeekanne;011pb-0455;Playback;;Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2567426213.jpg;;;;4.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Anne Kaffeekanne |🎤Playback | minimusiker.de;Da flog sie, o Pardon auf dem Besenstiel davon... 🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Anne-Kaffeekanne/p/253644472;253644472
Anne Kaffeekanne;011s-0454;Song;;Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2567426208.jpg;;;;1.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Anne Kaffeekanne |🎵Kinderlied | minimusiker.de;Da flog sie, o Pardon auf dem Besenstiel davon... ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Anne-Kaffeekanne/p/253644626;253644626
Applaus, Applaus;012pb-0459;Playback;;Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1759104582.jpg;;;;4.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Applaus, Applaus |🎤Playback | minimusiker.de;Für deine Worte. Mein Herz geht auf, wenn du lachst!🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Applaus-Applaus/p/253644473;253644473
Applaus, Applaus;012s-0458;Song;;Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1759102672.jpg;;;;1.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Applaus, Applaus |🎵Kinderlied | minimusiker.de;Applaus, Applaus für deine Worte. Mein Herz geht auf, wenn du lachst! ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Applaus-Applaus/p/253644627;253644627
Auf der Mauer, auf der Lauer;014n-0184;Noten;"<p>Das Lied um die kleine Wanze auf der Mauer. Nach und nach werden in den Strophen Buchstaben weggelassen. Probiert doch einmal, ob da alle mitkommen!</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: e1 - b1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.-4 Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/aufdermauer.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Mauer, Lauer, Wanze, Tanzen, Ganzjahreslied, Lustig, Tiere</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1759112569.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Auf der Mauer, auf der Lauer |🎼Noten | minimusiker.de;... sitzt ne kleine Wanze ... 🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Auf-der-Mauer-auf-der-Lauer/p/253644268;253644268
Auf der Mauer, auf der Lauer;014pb-0183;Playback;"<p>Das Lied um die kleine Wanze auf der Mauer. Nach und nach werden in den Strophen Buchstaben weggelassen. Probiert doch einmal, ob da alle mitkommen!</p><ul>
	<li><em>Tonart: E-Dur</em></li>
	<li><em>Stimmumfang: e1 - b1</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.-4 Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Mauer, Lauer, Wanze, Tanzen, Ganzjahreslied, Lustig, Tiere</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1759128089.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Auf der Mauer, auf der Lauer |🎤Playback | minimusiker.de;... sitzt ne kleine Wanze ...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Auf-der-Mauer-auf-der-Lauer/p/253644404;253644404
